#time,pitch,yaw,roll,x,y,z
20000,1.7999899999999998,0.0,-245.25005999999996,575.48838,92.04705999999999,615.1872699999999
20100,2.353972386843905,0.0,-245.24025869869664,575.6256392638155,92.55423993557179,614.3936961260397
20200,2.9515109943655733,0.0,-245.19786126001736,575.6848244161181,93.14216062247846,613.5702054689267
20300,3.590352992989875,0.0,-245.1242182183167,575.6690386744283,93.80707370270137,612.7186899410619
20400,4.268245553141681,0.0,-245.02068010794943,575.5813852562673,94.54523081822205,611.8410414548466
20500,4.982935845245887,0.0,-244.8885974632701,575.4249673791561,95.35288361102188,610.9391519226814
20600,5.732171039727318,0.0,-244.72932081863334,575.2028882606164,96.22628372308235,610.0149132569682
20700,6.513698307010925,0.0,-244.54420070839376,574.9182511181685,97.16168279638484,609.0702173701065
20800,7.32526481752153,0.0,-244.33458766690595,574.5741591693339,98.15533247291091,608.106956174499
20900,8.164617741684005,0.0,-244.10183222852461,574.1737156316335,99.20348439464176,607.1270215825452
21000,9.02950424992325,0.0,-243.8472849276045,573.7200237225878,100.3023902035592,606.1323055066475
21100,9.917671512664127,0.0,-243.57229629849994,573.2161866597196,101.44830154164431,605.1246998592067
21200,10.826866700331518,0.0,-243.2782168755658,572.6653076605484,102.63747005087869,604.106096552622
21300,11.754836983350293,0.0,-242.96639719315635,572.0704899425956,103.86614737324376,603.0783874992976
21400,12.699329532145326,0.0,-242.63818778562694,571.4348367233824,105.13058515072098,602.043464611631
21500,13.658091517141475,0.0,-242.29493918733124,570.7614512204298,106.42703502529142,601.0032198020256
21600,14.628870108763653,0.0,-241.93800193262462,570.053436651259,107.75174863893716,599.9595449828821
21700,15.609412477436713,0.0,-241.56872655586187,569.3138962333909,109.10097763363933,598.9143320666012
21800,16.59746579358553,0.0,-241.1884635913969,568.5459331843467,110.47097365137941,597.8694729655858
21900,17.590777227634984,0.0,-240.79856357358403,567.7526507216473,111.8579883341388,596.8268595922315
22000,18.587093950009944,0.0,-240.4003770367791,566.9371520628142,113.25827332389895,595.7883838589471
22100,19.58416313113529,0.0,-239.99525451533674,566.102540425368,114.6680802626413,594.7559376781247
22200,20.57973194143598,0.0,-239.5845465436104,565.2519190268299,116.0836607923473,593.7314129621725
22300,21.571547551336728,0.0,-239.16960365595494,564.3883910847225,117.50126655499915,592.7167016234889
22400,22.557357131262357,0.0,-238.75177638672608,563.5150598165608,118.91714919257683,591.7136955744788
22500,23.534907851638117,0.0,-238.33241527027684,562.6350284398733,120.32756034706159,590.7242867275327
22600,24.501946882888497,0.0,-237.91287084096368,561.7514001721802,121.72875166043698,589.7503669950638
22700,25.456221395438405,0.0,-237.49449363313923,560.8672782309987,123.11697477468286,588.7938282894661
22800,26.395478559712917,0.0,-237.07863418116023,559.9857658338519,124.48848133178046,587.8565625231422
22900,27.317465546136887,0.0,-236.6666430193797,559.1099661982606,125.83952297371286,586.940461608491
23000,28.219929525135072,0.0,-236.25987068215278,558.2429825417435,127.16635134245988,586.047417457918
23100,29.10061766713236,0.0,-235.85966770383342,557.3879180818293,128.46521808000278,585.1793219838248
23200,29.957277142553693,0.0,-235.46738461877834,556.5478760360311,129.7323748283244,584.338067098607
23300,30.787655121823875,0.0,-235.08437196133923,555.7259596218729,130.96407322940547,583.5255447146683
23400,31.589498775367844,0.0,-234.71198026587393,554.9252720568758,132.15656492522834,582.7436467444096
23500,32.36055527361041,0.0,-234.35156006673367,554.1489165585571,133.30610155777183,581.9942651002285
23600,33.09857178697652,0.0,-234.00446189827608,553.3999963444486,134.408934769021,581.2792916945369
23700,33.80129548589098,0.0,-233.6720362948541,552.6816146320587,135.4613162009534,580.6006184397207
23800,34.46647354077873,0.0,-233.35563379082222,551.9968746389159,136.45949749555402,579.9601372481945
23900,35.09185312206457,0.0,-233.05660492053659,551.3488795825392,137.39973029480223,579.3597400323517
24000,35.67518140017343,0.0,-232.7763002183504,550.7407326804524,138.27826624068,578.8013187045951
24100,36.2142055455302,0.0,-232.51607021861875,550.1755371501694,139.09135697516876,578.286765177326
24200,36.706672728559695,0.0,-232.27726545569618,549.6563962092207,139.83525414025,577.817971362945
24300,37.15033011968684,0.0,-232.06123646393712,549.1864130751175,140.5062093779057,577.396829173856
24400,37.54292488933648,0.0,-231.86933377769674,548.7686909653899,141.10047433011545,577.0252305224534
24500,37.88220420793352,0.0,-231.70290793132904,548.4063330975536,141.6143006388626,576.7050673211421
24600,38.165915245902795,0.0,-231.56330945918972,548.1024426891311,142.0439399461279,576.4382314823263
24700,38.39180517366921,0.0,-231.45188889563212,547.8601229576434,142.38564389389308,576.2266149184013
24800,38.55762116165764,0.0,-231.36999677501188,547.6824771206117,142.63566412413894,576.0721095417719
24900,38.66111038029294,0.0,-231.3189836316828,547.5726083955564,142.79025227884745,575.9766072648375
