#time,pitch,yaw,roll,x,y,z
12800,46.50412769278089,122.62740710241387,14.119407930175186,578.4984507268239,103.19730908749823,-56.14406324800586
12900,47.72214762936611,120.5168873611342,13.326552933619705,577.579534485481,103.68385030148983,-55.78378260802147
13000,48.92202057922638,118.3883979190507,12.53610419157889,576.6599056763432,104.16720573007012,-55.4264865171884
13100,50.101143560306966,116.24522113856048,11.749858819118442,575.739346864179,104.6464844191058,-55.07279380016752
13200,51.25691359055327,114.09063938206052,10.969613931304036,574.8176406137568,105.12079541446357,-54.72332328161965
13300,52.38672768791059,111.92793501194781,10.197166643201347,573.8945694898448,105.58924776201007,-54.37869378620561
13400,53.48798287032428,109.76039039061939,9.434314069876075,572.9699160572115,106.05095050761203,-54.039524138586266
13500,54.55807615573965,107.59128788047234,8.682853326393914,572.0434628806254,106.50501269713615,-53.706433163422474
13600,55.594404562102035,105.42390984390363,7.944581527820539,571.1149925248549,106.95054337644903,-53.38003968537504
13700,56.5943651073568,103.26153864331029,7.221295789221628,570.1842875546682,107.38665159141746,-53.0609625291048
13800,57.55535480944924,101.1074566410893,6.514793225662883,569.2511305348337,107.81244638790805,-52.74982051927262
13900,58.47477068632472,98.96494619963777,5.826870952209984,568.3153040301203,108.22703681178757,-52.44723248053934
14000,59.35000975592854,96.83728968135262,5.159326083928608,567.3765906052957,108.62953190892263,-52.153817237565775
14100,60.17846903620607,94.72776944863094,4.513955735884448,566.4347728251288,109.01904072517989,-51.870193615012795
14200,60.95754554510262,92.63966786386979,3.8925570231432074,565.4896332543875,109.39467230642612,-51.59698043754121
14300,61.68463630056353,90.57626728946609,3.296927060770539,564.5409544578408,109.75553569852798,-51.33479652981186
14400,62.35713832053414,88.54085008781689,2.7288629638321455,563.588519000257,110.10073994735215,-51.08426071648562
14500,62.972448622959774,86.53669862131929,2.1901618473937208,562.632109446404,110.4293940987653,-50.84599182222331
14600,63.52796422578576,84.56709525237021,1.6826208265209421,561.6715083610504,110.74060719863414,-50.62060867168575
14700,64.02108214695745,82.63532234336671,1.2080370162794896,560.7064983089649,111.03348829282534,-50.408730089533805
14800,64.44919940442016,80.74466225670588,0.7682075317350617,559.7368618549158,111.30714642720561,-50.210974900428305
14900,64.80971301611923,78.8983973547846,0.36492948795333824,558.7623815636714,111.56069064764158,-50.0279619290301
15000,65.10002,77.09980999999999,0.0,557.78284,111.79322999999998,-49.86030999999999
15100,65.37139641225981,74.64046417319283,-0.44896172454552236,555.9748683231081,112.16596719624852,-49.59456435583842
15200,65.50035234673392,72.07122577610241,-0.8616474913393471,554.085344934243,112.48813030336751,-49.37073375226554
15300,65.49253302049758,69.39867060719499,-1.2391792372191512,552.1191339222316,112.76149392693709,-49.187311535071466
15400,65.35358365062598,66.62937446493663,-1.5826788990226184,550.0810993759011,112.98783267253752,-49.04279105004638
15500,65.08914945419438,63.76991314779362,-1.8932684135874296,547.9761053840782,113.16892114574877,-48.93566564298041
15600,64.70487564827803,60.826862454232156,-2.172069717751269,545.8090160355906,113.30653395215117,-48.864428659663716
15700,64.2064074499521,57.806798182718396,-2.4202047483518134,543.5846954192652,113.40244569732491,-48.827573445886465
15800,63.59939007629187,54.71629613171855,-2.6387954422267472,541.3080076239294,113.45843098685,-48.82359334743879
15900,62.88946874437258,51.5619320996988,-2.8289637362137516,538.98381673841,113.47626442630676,-48.85098171011083
16000,62.08228867126938,48.35028188512531,-2.9918315671505074,536.6169868515343,113.45772062127529,-48.908231879692764
16100,61.183495074057575,45.087921286464294,-3.1285208718746973,534.2123820521296,113.40457417733577,-48.99383720197473
16200,60.198733169812364,41.78142610218198,-3.2401535872240004,531.7748664290227,113.31859970006838,-49.106291022746866
16300,59.13364817560897,38.43737213074448,-3.3278516500360995,529.3093040710412,113.20157179505324,-49.24408668779934
16400,57.993885308522636,35.062335170618056,-3.3927369971486754,526.8205590670119,113.0552650678706,-49.405717542922304
16500,56.78508978562858,31.662891020268844,-3.4359315653994114,524.3134955057619,112.88145412410051,-49.58967693390589
16600,55.51290682400202,28.24561547816304,-3.4585572916259877,521.7929774761186,112.68191356932326,-49.794458206540256
16700,54.1829816407182,24.81708434276685,-3.4617361126660833,519.263869066909,112.45841800911896,-50.01855470661557
16800,52.80095945285238,21.38387341254651,-3.446589965357385,516.7310343669603,112.21274204906774,-50.26045977992197
16900,51.372485477479714,17.95255848596812,-3.41424078653757,514.1993374650997,111.94666029474988,-50.5186667722496
17000,49.90320493167552,14.529715361497956,-3.3658105130443214,511.67364245015426,111.66194735174543,-50.79166902938861
17100,48.398763032514935,11.121919837602123,-3.3024210817153197,509.1588134109512,111.36037782563463,-51.07795989712916
17200,46.864804997073165,7.735747712746866,-3.2251944293882473,506.6597144363175,111.04372632199755,-51.376032721261396
17300,45.30697604242569,4.377774785398386,-3.1352524929007854,504.1812096150804,110.71376744641448,-51.684380847575476
17400,43.73092138564745,1.0545768540228107,-3.0337172090906153,501.72816303606714,110.37227580446596,-52.001497621861546
17500,42.142286243813786,-2.2272702829135884,-2.9217105147954188,499.30543878810477,110.02102600173089,-52.3258763899093
17600,40.54671583399991,-5.461190826944696,-2.800354346852876,496.91790096002046,109.66179264379068,-52.65601049751023
17700,38.94985537328105,-8.640608979604295,-2.670770642100669,494.57041364064145,109.29635033622563,-52.99039329045317
17800,37.35735007873246,-11.758948942426196,-2.5340813373764797,492.2678409187947,108.9264736846149,-53.32751811452869
17900,35.77484516742935,-14.809634916944157,-2.3914083695179906,490.0150468833051,108.55393729453854,-53.66587831552664
18000,34.20798585644695,-17.786091104692048,-2.2438736753628823,487.816895623007,108.18051577157848,-54.003967239238094
18100,32.66241736286049,-20.681741707203688,-2.092599191748834,485.67825122672025,107.80798372131247,-54.34027823145229
18200,31.14378490374519,-23.490010926012868,-1.9387068555135294,483.6039777832745,107.43811574932256,-54.67330463795969
18300,29.657733696176287,-26.20432296265339,-1.7833186034946498,481.59893938149673,107.07268646118824,-55.001539804550404
18400,28.209908957229004,-28.818102018659072,-1.6275563725298756,479.66800011021417,106.71347046248974,-55.32347707701463
18500,26.805955903978486,-31.32477229556369,-1.472542099456891,477.8160240582541,106.36224235880724,-55.637609801142496
18600,25.451519753500257,-33.717757994901085,-1.3193977211133752,476.04787531444356,106.02077675572082,-55.94243132272415
18700,24.152245722869228,-35.9904833182051,-1.1692451743370085,474.3684179676098,105.69084825881126,-56.23643498754976
18800,22.9137790291606,-38.13637246700951,-1.0232063959654738,472.7825161065797,105.37423147365766,-56.51811414140894
18900,21.741764889449872,-40.14884964284812,-0.8824033228364527,471.2950338201807,105.07270100584071,-56.78596213009314
19000,20.641848520812285,-42.02133904725471,-0.7479578917876276,469.91083519723975,104.78803146094056,-57.038472299391756
19100,19.61967514032263,-43.74726488176317,-0.6209920396566775,468.63478432658417,104.52199744453739,-57.27413799509467
19200,18.680889965056743,-45.320051347907246,-0.5026277032812861,467.4717452970409,104.27637356221135,-57.491452562991924
19300,17.831138212089286,-46.733122647220775,-0.3939868194991329,466.4265821974373,104.05293441954262,-57.688909348874695
19400,17.07606509849583,-47.979902981237565,-0.2961913251479004,465.50415911660036,103.8534546221114,-57.86500169853178
19500,16.421315841351507,-49.053816551491416,-0.21036315706526987,464.70934014335734,103.67970877549777,-58.01822295775453
19600,15.872535657731557,-49.948287559516146,-0.13762425208892362,464.0469893665353,103.53347148528161,-58.14706647233241
19700,15.435369764711202,-50.656740206845534,-0.0790965470565421,463.5219708749615,103.41651735704396,-58.25002558805595
19800,15.11546337936567,-51.17259869501345,-0.035901978805806346,463.13914875746195,103.33062099636426,-58.32559365071467
19900,14.918461718770189,-51.48928722555366,-0.009162484174398494,462.90338710286625,103.2775570088229,-58.372264006099414
